"font-blue-soft href","d-block","font-blue-soft","font-blue","font-blue href","font-blue 2","font-blue href 2"
"https://www.wikiaves.com.br/wiki/macarico-grande-de-perna-amarela","maçarico-grande-de-perna-amarela","Tringa melanoleuca","129","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10330","5163","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10330"
"https://www.wikiaves.com.br/wiki/macarico-grande-de-asa-branca","maçarico-grande-de-asa-branca","Tringa inornata","40","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=12019","",""
"https://www.wikiaves.com.br/wiki/macarico-de-asa-branca","maçarico-de-asa-branca","Tringa semipalmata","16","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10331","1582","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10331"
"https://www.wikiaves.com.br/wiki/macarico-de-perna-amarela","maçarico-de-perna-amarela","Tringa flavipes","225","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10332","8654","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10332"
"https://www.wikiaves.com.br/wiki/macarico-de-perna-vermelha","maçarico-de-perna-vermelha","Tringa totanus","4","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10333","63","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10333"
"https://www.wikiaves.com.br/wiki/macarico-de-bico-curto","maçarico-de-bico-curto","Tringa glareola","4","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=12020","33","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=12020"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/agachadeira-mirim","agachadeira-mirim","Thinocorus rumicivorus","3","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10347","203","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10347"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/jacana","jaçanã","Jacana jacana","403","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10348","19814","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10348"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/narceja-de-bico-torto","narceja-de-bico-torto","Nycticryphes semicollaris","2","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10349","497","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10349"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/perdiz-do-mar","perdiz-do-mar","Glareola pratincola","3","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10350","62","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10350"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/mandriao-grande","mandrião-grande","Stercorarius skua","12","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10351","",""
"https://www.wikiaves.com.br/wiki/mandriao-chileno","mandrião-chileno","Stercorarius chilensis","2","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10352","730","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10352"
"https://www.wikiaves.com.br/wiki/mandriao-do-sul","mandrião-do-sul","Stercorarius maccormicki","292","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10353","",""
"https://www.wikiaves.com.br/wiki/mandriao-antartico","mandrião-antártico","Stercorarius antarcticus","1","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10354","285","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10354"
"https://www.wikiaves.com.br/wiki/mandriao-pomarino","mandrião-pomarino","Stercorarius pomarinus","5","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10355","257","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10355"
"https://www.wikiaves.com.br/wiki/mandriao-parasitico","mandrião-parasítico","Stercorarius parasiticus","337","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10356","",""
"https://www.wikiaves.com.br/wiki/mandriao-de-cauda-comprida","mandrião-de-cauda-comprida","Stercorarius longicaudus","50","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10357","",""
"","","","","","",""
"https://www.wikiaves.com.br/wiki/gaivota-de-sabine","gaivota-de-sabine","Xema sabini","12","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11852","",""
"https://www.wikiaves.com.br/wiki/gaivota-maria-velha","gaivota-maria-velha","Chroicocephalus maculipennis","55","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10365","3399","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10365"
"https://www.wikiaves.com.br/wiki/gaivota-de-cabeca-cinza","gaivota-de-cabeça-cinza","Chroicocephalus cirrocephalus","42","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10364","2964","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10364"
"https://www.wikiaves.com.br/wiki/gaivota-de-capuz-escuro","gaivota-de-capuz-escuro","Chroicocephalus ridibundus","2","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=12021","177","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=12021"
"https://www.wikiaves.com.br/wiki/gaivota-cinzenta","gaivota-cinzenta","Leucophaeus modestus","57","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=12022","",""
"https://www.wikiaves.com.br/wiki/gaivota-alegre","gaivota-alegre","Leucophaeus atricilla","8","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10362","922","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10362"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/papa-lagarta-de-papo-ferrugem","papa-lagarta-de-papo-ferrugem","Micrococcyx pumilus","5","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10493","",""
"","","","","","",""
"https://www.wikiaves.com.br/wiki/gaivota-de-franklin","gaivota-de-franklin","Leucophaeus pipixcan","2","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10363","275","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10363"
"https://www.wikiaves.com.br/wiki/gaivota-de-rabo-preto","gaivota-de-rabo-preto","Larus atlanticus","3","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10358","398","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10358"
"https://www.wikiaves.com.br/wiki/gaivotao","gaivotão","Larus dominicanus","96","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10360","11450","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10360"
"https://www.wikiaves.com.br/wiki/gaivota-da-asa-escura","gaivota-da-asa-escura","Larus fuscus","2","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10361","189","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10361"
"https://www.wikiaves.com.br/wiki/trinta-reis-escuro","trinta-réis-escuro","Anous stolidus","3","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10366","733","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10366"
"https://www.wikiaves.com.br/wiki/trinta-reis-preto","trinta-réis-preto","Anous minutus","14","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10367","517","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10367"
"https://www.wikiaves.com.br/wiki/grazina","grazina","Gygis alba","11","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10368","575","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10368"
"https://www.wikiaves.com.br/wiki/talha-mar","talha-mar","Rynchops niger","107","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10383","6981","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10383"
"https://www.wikiaves.com.br/wiki/trinta-reis-das-rocas","trinta-réis-das-rocas","Onychoprion fuscatus","1","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10369","245","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10369"
"https://www.wikiaves.com.br/wiki/trinta-reis-miudo","trinta-réis-miúdo","Sternula antillarum","13","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10370","830","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10370"
"https://www.wikiaves.com.br/wiki/trinta-reis-pequeno","trinta-réis-pequeno","Sternula superciliaris","63","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10371","3379","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10371"
"https://www.wikiaves.com.br/wiki/trinta-reis-grande","trinta-réis-grande","Phaetusa simplex","161","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10372","6107","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10372"
"https://www.wikiaves.com.br/wiki/trinta-reis-de-bico-preto","trinta-réis-de-bico-preto","Gelochelidon nilotica","15","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10373","1043","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10373"
"https://www.wikiaves.com.br/wiki/trinta-reis-negro","trinta-réis-negro","Chlidonias niger","2","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10374","236","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10374"
"https://www.wikiaves.com.br/wiki/trinta-reis-negro-de-asa-branca","trinta-réis-negro-de-asa-branca","Chlidonias leucopterus","1","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11853","55","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11853"
"https://www.wikiaves.com.br/wiki/trinta-reis-boreal","trinta-réis-boreal","Sterna hirundo","14","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10375","2943","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10375"
"https://www.wikiaves.com.br/wiki/trinta-reis-roseo","trinta-réis-róseo","Sterna dougallii","3","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10376","505","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10376"
"https://www.wikiaves.com.br/wiki/trinta-reis-artico","trinta-réis-ártico","Sterna paradisaea","4","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10377","392","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10377"
"https://www.wikiaves.com.br/wiki/trinta-reis-de-bico-vermelho","trinta-réis-de-bico-vermelho","Sterna hirundinacea","45","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10378","2748","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10378"
"https://www.wikiaves.com.br/wiki/trinta-reis-antartico","trinta-réis-antártico","Sterna vittata","51","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10379","",""
"https://www.wikiaves.com.br/wiki/trinta-reis-de-coroa-branca","trinta-réis-de-coroa-branca","Sterna trudeaui","22","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10380","2325","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10380"
"https://www.wikiaves.com.br/wiki/trinta-reis-de-bando","trinta-réis-de-bando","Thalasseus acuflavidus","70","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10381","5251","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10381"
"https://www.wikiaves.com.br/wiki/trinta-reis-real","trinta-réis-real","Thalasseus maximus","39","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10382","3904","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10382"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/pavaozinho-do-para","pavãozinho-do-pará","Eurypyga helias","115","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10300","2116","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10300"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/rabo-de-palha-de-bico-vermelho","rabo-de-palha-de-bico-vermelho","Phaethon aethereus","6","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10132","368","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10132"
"https://www.wikiaves.com.br/wiki/rabo-de-palha-de-cauda-vermelha","rabo-de-palha-de-cauda-vermelha","Phaethon rubricauda","10","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10133","",""
"https://www.wikiaves.com.br/wiki/rabo-de-palha-de-bico-laranja","rabo-de-palha-de-bico-laranja","Phaethon lepturus","6","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10134","494","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10134"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/pinguim-rei","pinguim-rei","Aptenodytes patagonicus","1","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10083","112","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10083"
"https://www.wikiaves.com.br/wiki/pinguim-de-magalhaes","pinguim-de-magalhães","Spheniscus magellanicus","10","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10084","1108","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10084"
"https://www.wikiaves.com.br/wiki/pinguim-macaroni","pinguim-macaroni","Eudyptes chrysolophus","17","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10085","",""
"https://www.wikiaves.com.br/wiki/pinguim-de-penacho-amarelo","pinguim-de-penacho-amarelo","Eudyptes chrysocome","2","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10086","70","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10086"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/albatroz-real","albatroz-real","Diomedea epomophora","45","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10093","",""
"https://www.wikiaves.com.br/wiki/albatroz-real-do-norte","albatroz-real-do-norte","Diomedea sanfordi","28","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10094","",""
"https://www.wikiaves.com.br/wiki/albatroz-errante","albatroz-errante","Diomedea exulans","77","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10095","",""
"https://www.wikiaves.com.br/wiki/albatroz-de-tristao","albatroz-de-tristão","Diomedea dabbenena","22","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10096","",""
"https://www.wikiaves.com.br/wiki/piau-preto","piau-preto","Phoebetria fusca","15","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10087","",""
"https://www.wikiaves.com.br/wiki/piau-de-costas-claras","piau-de-costas-claras","Phoebetria palpebrata","18","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10088","",""
"https://www.wikiaves.com.br/wiki/albatroz-de-nariz-amarelo","albatroz-de-nariz-amarelo","Thalassarche chlororhynchos","10","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10089","1194","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10089"
"https://www.wikiaves.com.br/wiki/albatroz-de-sobrancelha","albatroz-de-sobrancelha","Thalassarche melanophris","19","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10090","792","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10090"
"https://www.wikiaves.com.br/wiki/albatroz-de-cabeca-cinza","albatroz-de-cabeça-cinza","Thalassarche chrysostoma","23","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10091","",""
"https://www.wikiaves.com.br/wiki/albatroz-de-coroa-branca","albatroz-de-coroa-branca","Thalassarche cauta","1","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10092","23","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10092"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/painho-de-barriga-branca","painho-de-barriga-branca","Fregetta grallaria","4","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10125","",""
"https://www.wikiaves.com.br/wiki/painho-de-barriga-preta","painho-de-barriga-preta","Fregetta tropica","19","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10126","",""
"https://www.wikiaves.com.br/wiki/alma-de-mestre","alma-de-mestre","Oceanites oceanicus","199","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10127","",""
"https://www.wikiaves.com.br/wiki/calcamar","calcamar","Pelagodroma marina","3","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10128","",""
"","","","","","",""
"https://www.wikiaves.com.br/wiki/painho-de-cauda-furcada","painho-de-cauda-furcada","Hydrobates leucorhous","20","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10130","",""
"","","","","","",""
"https://www.wikiaves.com.br/wiki/petrel-grande","petrel-grande","Macronectes giganteus","454","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10097","",""
"https://www.wikiaves.com.br/wiki/petrel-grande-do-norte","petrel-grande-do-norte","Macronectes halli","116","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10098","",""
"https://www.wikiaves.com.br/wiki/pardelao-prateado","pardelão-prateado","Fulmarus glacialoides","67","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10099","",""
"https://www.wikiaves.com.br/wiki/pomba-do-cabo","pomba-do-cabo","Daption capense","74","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10100","",""
"https://www.wikiaves.com.br/wiki/grazina-de-bico-curto","grazina-de-bico-curto","Lugensa brevirostris","3","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10101","",""
"https://www.wikiaves.com.br/wiki/grazina-da-madeira","grazina-da-madeira","Pterodroma madeira","1","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11893","3","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11893"
"https://www.wikiaves.com.br/wiki/grazina-de-desertas","grazina-de-desertas","Pterodroma deserta","7","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11894","",""
"https://www.wikiaves.com.br/wiki/grazina-delicada","grazina-delicada","Pterodroma mollis","30","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10102","",""
"https://www.wikiaves.com.br/wiki/grazina-de-barriga-branca","grazina-de-barriga-branca","Pterodroma incerta","36","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10104","",""
"https://www.wikiaves.com.br/wiki/grazina-de-cabeca-branca","grazina-de-cabeça-branca","Pterodroma lessonii","2","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10105","",""
"https://www.wikiaves.com.br/wiki/fura-bucho-de-cara-cinza","fura-bucho-de-cara-cinza","Pterodroma macroptera","8","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10107","",""
"https://www.wikiaves.com.br/wiki/grazina-de-trindade","grazina-de-trindade","Pterodroma arminjoniana","1","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10108","28","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10108"
"https://www.wikiaves.com.br/wiki/petrel-azul","petrel-azul","Halobaena caerulea","4","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10109","",""
"https://www.wikiaves.com.br/wiki/faigao-de-bico-largo","faigão-de-bico-largo","Pachyptila vittata","5","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10110","",""
"https://www.wikiaves.com.br/wiki/faigao-rola","faigão-rola","Pachyptila desolata","21","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10111","",""
"https://www.wikiaves.com.br/wiki/faigao-de-bico-fino","faigão-de-bico-fino","Pachyptila belcheri","18","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10112","",""
"https://www.wikiaves.com.br/wiki/alma-negra","alma-negra","Bulweria bulwerii","15","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10113","",""
"https://www.wikiaves.com.br/wiki/pardela-cinza","pardela-cinza","Procellaria cinerea","3","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10114","",""
"https://www.wikiaves.com.br/wiki/pardela-preta","pardela-preta","Procellaria aequinoctialis","6","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=10115","487","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10115"
"https://www.wikiaves.com.br/wiki/pardela-de-oculos","pardela-de-óculos","Procellaria conspicillata","64","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10116","",""
"https://www.wikiaves.com.br/wiki/cagarra-do-mediterraneo","cagarra-do-mediterrâneo","Calonectris diomedea","7","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=12023","",""
"https://www.wikiaves.com.br/wiki/cagarra-grande","cagarra-grande","Calonectris borealis","185","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10117","",""
"https://www.wikiaves.com.br/wiki/cagarra-de-cabo-verde","cagarra-de-cabo-verde","Calonectris edwardsii","33","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10118","",""
"https://www.wikiaves.com.br/wiki/pardela-de-cauda-curta","pardela-de-cauda-curta","Ardenna tenuirostris","6","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=10120","",""
